od,path,edge,delta,origin,destination
59,3,4,0,8,3
59,3,5,0,8,3
59,3,6,0,8,3
59,3,7,0,8,3
59,3,8,0,8,3
59,4,1,0,8,3
59,4,2,0,8,3
59,4,3,0,8,3
59,4,4,0,8,3
59,4,5,0,8,3
59,4,6,0,8,3
59,4,7,0,8,3
59,4,8,0,8,3
59,5,1,0,8,3
59,5,2,0,8,3
59,5,3,0,8,3
59,5,4,0,8,3
59,5,5,0,8,3
59,5,6,0,8,3
59,5,7,0,8,3
59,5,8,0,8,3
59,6,1,0,8,3
59,6,2,0,8,3
59,6,3,0,8,3
59,6,4,0,8,3
59,6,5,0,8,3
59,6,6,0,8,3
59,6,7,0,8,3
59,6,8,0,8,3
59,7,1,0,8,3
59,7,2,0,8,3
59,7,3,0,8,3
59,7,4,0,8,3
59,7,5,0,8,3
59,7,6,0,8,3
59,7,7,0,8,3
59,7,8,0,8,3
59,8,1,0,8,3
59,8,2,0,8,3
59,8,3,0,8,3
59,8,4,0,8,3
59,8,5,0,8,3
59,8,6,0,8,3
59,8,7,0,8,3
59,8,8,0,8,3
59,9,1,0,8,3
59,9,2,0,8,3
59,9,3,0,8,3
59,9,4,0,8,3
59,9,5,0,8,3
59,9,6,0,8,3
59,9,7,0,8,3
59,9,8,0,8,3
59,10,1,0,8,3
59,10,2,0,8,3
59,10,3,0,8,3
59,10,4,0,8,3
59,10,5,0,8,3
59,10,6,0,8,3
59,10,7,0,8,3
59,10,8,0,8,3
60,1,1,0,8,4
60,1,2,0,8,4
60,1,3,0,8,4
60,1,4,1,8,4
60,1,5,0,8,4
60,1,6,1,8,4
60,1,7,1,8,4
60,1,8,0,8,4
60,2,1,0,8,4
60,2,2,0,8,4
60,2,3,0,8,4
60,2,4,0,8,4
60,2,5,0,8,4
60,2,6,0,8,4
60,2,7,0,8,4
60,2,8,0,8,4
60,3,1,0,8,4
60,3,2,0,8,4
60,3,3,0,8,4
60,3,4,0,8,4
60,3,5,0,8,4
60,3,6,0,8,4
60,3,7,0,8,4
60,3,8,0,8,4
60,4,1,0,8,4
60,4,2,0,8,4
60,4,3,0,8,4
60,4,4,0,8,4
60,4,5,0,8,4
60,4,6,0,8,4
60,4,7,0,8,4
60,4,8,0,8,4
60,5,1,0,8,4
60,5,2,0,8,4
60,5,3,0,8,4
60,5,4,0,8,4
60,5,5,0,8,4
60,5,6,0,8,4
60,5,7,0,8,4
60,5,8,0,8,4
60,6,1,0,8,4
60,6,2,0,8,4
60,6,3,0,8,4
60,6,4,0,8,4
60,6,5,0,8,4
60,6,6,0,8,4
60,6,7,0,8,4
60,6,8,0,8,4
60,7,1,0,8,4
60,7,2,0,8,4
60,7,3,0,8,4
60,7,4,0,8,4
60,7,5,0,8,4
60,7,6,0,8,4
60,7,7,0,8,4
60,7,8,0,8,4
60,8,1,0,8,4
60,8,2,0,8,4
60,8,3,0,8,4
60,8,4,0,8,4
60,8,5,0,8,4
60,8,6,0,8,4
60,8,7,0,8,4
60,8,8,0,8,4
60,9,1,0,8,4
60,9,2,0,8,4
60,9,3,0,8,4
60,9,4,0,8,4
60,9,5,0,8,4
60,9,6,0,8,4
60,9,7,0,8,4
60,9,8,0,8,4
60,10,1,0,8,4
60,10,2,0,8,4
60,10,3,0,8,4
60,10,4,0,8,4
60,10,5,0,8,4
60,10,6,0,8,4
60,10,7,0,8,4
60,10,8,0,8,4
61,1,1,0,8,5
61,1,2,0,8,5
61,1,3,0,8,5
61,1,4,0,8,5
61,1,5,0,8,5
61,1,6,1,8,5
61,1,7,1,8,5
61,1,8,0,8,5
61,2,1,0,8,5
61,2,2,0,8,5
61,2,3,0,8,5
61,2,4,0,8,5
61,2,5,0,8,5
61,2,6,0,8,5
61,2,7,0,8,5
61,2,8,0,8,5
61,3,1,0,8,5
61,3,2,0,8,5
61,3,3,0,8,5
61,3,4,0,8,5
61,3,5,0,8,5
61,3,6,0,8,5
61,3,7,0,8,5
61,3,8,0,8,5
61,4,1,0,8,5
61,4,2,0,8,5
61,4,3,0,8,5
61,4,4,0,8,5
61,4,5,0,8,5
61,4,6,0,8,5
61,4,7,0,8,5
61,4,8,0,8,5
61,5,1,0,8,5
61,5,2,0,8,5
61,5,3,0,8,5
61,5,4,0,8,5
61,5,5,0,8,5
61,5,6,0,8,5
61,5,7,0,8,5
61,5,8,0,8,5
61,6,1,0,8,5
61,6,2,0,8,5
61,6,3,0,8,5
61,6,4,0,8,5
61,6,5,0,8,5
61,6,6,0,8,5
61,6,7,0,8,5
61,6,8,0,8,5
61,7,1,0,8,5
61,7,2,0,8,5
61,7,3,0,8,5
61,7,4,0,8,5
61,7,5,0,8,5
61,7,6,0,8,5
61,7,7,0,8,5
61,7,8,0,8,5
61,8,1,0,8,5
61,8,2,0,8,5
61,8,3,0,8,5
61,8,4,0,8,5
61,8,5,0,8,5
61,8,6,0,8,5
61,8,7,0,8,5
61,8,8,0,8,5
61,9,1,0,8,5
61,9,2,0,8,5
61,9,3,0,8,5
61,9,4,0,8,5
61,9,5,0,8,5
61,9,6,0,8,5
61,9,7,0,8,5
61,9,8,0,8,5
61,10,1,0,8,5
61,10,2,0,8,5
61,10,3,0,8,5
61,10,4,0,8,5
61,10,5,0,8,5
61,10,6,0,8,5
61,10,7,0,8,5
61,10,8,0,8,5
62,1,1,0,8,6
62,1,2,0,8,6
62,1,3,0,8,6
62,1,4,0,8,6
62,1,5,1,8,6
62,1,6,1,8,6
62,1,7,1,8,6
62,1,8,0,8,6
62,2,1,0,8,6
62,2,2,0,8,6
62,2,3,0,8,6
62,2,4,0,8,6
62,2,5,0,8,6
62,2,6,0,8,6
62,2,7,0,8,6
62,2,8,0,8,6
62,3,1,0,8,6
62,3,2,0,8,6
62,3,3,0,8,6
62,3,4,0,8,6
62,3,5,0,8,6
62,3,6,0,8,6
62,3,7,0,8,6
62,3,8,0,8,6
62,4,1,0,8,6
62,4,2,0,8,6
62,4,3,0,8,6
62,4,4,0,8,6
62,4,5,0,8,6
62,4,6,0,8,6
62,4,7,0,8,6
62,4,8,0,8,6
62,5,1,0,8,6
62,5,2,0,8,6
62,5,3,0,8,6
62,5,4,0,8,6
62,5,5,0,8,6
62,5,6,0,8,6
62,5,7,0,8,6
62,5,8,0,8,6
62,6,1,0,8,6
62,6,2,0,8,6
62,6,3,0,8,6
62,6,4,0,8,6
62,6,5,0,8,6
62,6,6,0,8,6
62,6,7,0,8,6
62,6,8,0,8,6
62,7,1,0,8,6
62,7,2,0,8,6
62,7,3,0,8,6
62,7,4,0,8,6
62,7,5,0,8,6
62,7,6,0,8,6
62,7,7,0,8,6
62,7,8,0,8,6
62,8,1,0,8,6
62,8,2,0,8,6
62,8,3,0,8,6
62,8,4,0,8,6
62,8,5,0,8,6
62,8,6,0,8,6
62,8,7,0,8,6
62,8,8,0,8,6
62,9,1,0,8,6
62,9,2,0,8,6
62,9,3,0,8,6
62,9,4,0,8,6
62,9,5,0,8,6
62,9,6,0,8,6
62,9,7,0,8,6
62,9,8,0,8,6
62,10,1,0,8,6
62,10,2,0,8,6
62,10,3,0,8,6
62,10,4,0,8,6
62,10,5,0,8,6
62,10,6,0,8,6
62,10,7,0,8,6
62,10,8,0,8,6
63,1,1,0,8,7
63,1,2,0,8,7
63,1,3,0,8,7
63,1,4,0,8,7
63,1,5,0,8,7
63,1,6,0,8,7
63,1,7,1,8,7
63,1,8,0,8,7
63,2,1,0,8,7
63,2,2,0,8,7
63,2,3,0,8,7
63,2,4,0,8,7
63,2,5,0,8,7
63,2,6,0,8,7
63,2,7,0,8,7
63,2,8,0,8,7
63,3,1,0,8,7
63,3,2,0,8,7
63,3,3,0,8,7
63,3,4,0,8,7
63,3,5,0,8,7
63,3,6,0,8,7
63,3,7,0,8,7
63,3,8,0,8,7
63,4,1,0,8,7
63,4,2,0,8,7
63,4,3,0,8,7
63,4,4,0,8,7
63,4,5,0,8,7
63,4,6,0,8,7
63,4,7,0,8,7
63,4,8,0,8,7
63,5,1,0,8,7
63,5,2,0,8,7
63,5,3,0,8,7
63,5,4,0,8,7
63,5,5,0,8,7
63,5,6,0,8,7
63,5,7,0,8,7
63,5,8,0,8,7
63,6,1,0,8,7
63,6,2,0,8,7
63,6,3,0,8,7
63,6,4,0,8,7
63,6,5,0,8,7
63,6,6,0,8,7
63,6,7,0,8,7
63,6,8,0,8,7
63,7,1,0,8,7
63,7,2,0,8,7
63,7,3,0,8,7
63,7,4,0,8,7
63,7,5,0,8,7
63,7,6,0,8,7
63,7,7,0,8,7
63,7,8,0,8,7
63,8,1,0,8,7
63,8,2,0,8,7
63,8,3,0,8,7
63,8,4,0,8,7
63,8,5,0,8,7
63,8,6,0,8,7
63,8,7,0,8,7
63,8,8,0,8,7
63,9,1,0,8,7
63,9,2,0,8,7
63,9,3,0,8,7
63,9,4,0,8,7
63,9,5,0,8,7
63,9,6,0,8,7
63,9,7,0,8,7
63,9,8,0,8,7
63,10,1,0,8,7
63,10,2,0,8,7
63,10,3,0,8,7
63,10,4,0,8,7
63,10,5,0,8,7
63,10,6,0,8,7
63,10,7,0,8,7
63,10,8,0,8,7
64,1,1,0,8,9
64,1,2,0,8,9
64,1,3,0,8,9
64,1,4,0,8,9
64,1,5,0,8,9
64,1,6,0,8,9
64,1,7,1,8,9
64,1,8,1,8,9
64,2,1,0,8,9
64,2,2,0,8,9
64,2,3,0,8,9
64,2,4,0,8,9
64,2,5,0,8,9
64,2,6,0,8,9
64,2,7,0,8,9
64,2,8,0,8,9
64,3,1,0,8,9
64,3,2,0,8,9
64,3,3,0,8,9
64,3,4,0,8,9
64,3,5,0,8,9
64,3,6,0,8,9
64,3,7,0,8,9
64,3,8,0,8,9
64,4,1,0,8,9
64,4,2,0,8,9
64,4,3,0,8,9
64,4,4,0,8,9
64,4,5,0,8,9
64,4,6,0,8,9
64,4,7,0,8,9
64,4,8,0,8,9
64,5,1,0,8,9
64,5,2,0,8,9
64,5,3,0,8,9
64,5,4,0,8,9
64,5,5,0,8,9
64,5,6,0,8,9
64,5,7,0,8,9
64,5,8,0,8,9
64,6,1,0,8,9
64,6,2,0,8,9
64,6,3,0,8,9
64,6,4,0,8,9
64,6,5,0,8,9
64,6,6,0,8,9
64,6,7,0,8,9
64,6,8,0,8,9
64,7,1,0,8,9
64,7,2,0,8,9
64,7,3,0,8,9
64,7,4,0,8,9
64,7,5,0,8,9
64,7,6,0,8,9
64,7,7,0,8,9
64,7,8,0,8,9
64,8,1,0,8,9
64,8,2,0,8,9
64,8,3,0,8,9
64,8,4,0,8,9
64,8,5,0,8,9
64,8,6,0,8,9
64,8,7,0,8,9
64,8,8,0,8,9
64,9,1,0,8,9
64,9,2,0,8,9
64,9,3,0,8,9
64,9,4,0,8,9
64,9,5,0,8,9
64,9,6,0,8,9
64,9,7,0,8,9
64,9,8,0,8,9
64,10,1,0,8,9
64,10,2,0,8,9
64,10,3,0,8,9
64,10,4,0,8,9
64,10,5,0,8,9
64,10,6,0,8,9
64,10,7,0,8,9
64,10,8,0,8,9
65,1,1,1,9,1
65,1,2,0,9,1
65,1,3,1,9,1
65,1,4,0,9,1
65,1,5,0,9,1
65,1,6,1,9,1
65,1,7,0,9,1
65,1,8,1,9,1
65,2,1,0,9,1
65,2,2,0,9,1
65,2,3,0,9,1
65,2,4,0,9,1
65,2,5,0,9,1
65,2,6,0,9,1
65,2,7,0,9,1
65,2,8,0,9,1
65,3,1,0,9,1
65,3,2,0,9,1
65,3,3,0,9,1
65,3,4,0,9,1
65,3,5,0,9,1
65,3,6,0,9,1
65,3,7,0,9,1
65,3,8,0,9,1
65,4,1,0,9,1
65,4,2,0,9,1
65,4,3,0,9,1
65,4,4,0,9,1
65,4,5,0,9,1
65,4,6,0,9,1
65,4,7,0,9,1
65,4,8,0,9,1
65,5,1,0,9,1
65,5,2,0,9,1
65,5,3,0,9,1
65,5,4,0,9,1
65,5,5,0,9,1
65,5,6,0,9,1
65,5,7,0,9,1
65,5,8,0,9,1
65,6,1,0,9,1
65,6,2,0,9,1
65,6,3,0,9,1
65,6,4,0,9,1
65,6,5,0,9,1
65,6,6,0,9,1
65,6,7,0,9,1
65,6,8,0,9,1
65,7,1,0,9,1
65,7,2,0,9,1
65,7,3,0,9,1
65,7,4,0,9,1
65,7,5,0,9,1
65,7,6,0,9,1
65,7,7,0,9,1
65,7,8,0,9,1
65,8,1,0,9,1
65,8,2,0,9,1
65,8,3,0,9,1
65,8,4,0,9,1
65,8,5,0,9,1
65,8,6,0,9,1
65,8,7,0,9,1
65,8,8,0,9,1
65,9,1,0,9,1
65,9,2,0,9,1
65,9,3,0,9,1
65,9,4,0,9,1
65,9,5,0,9,1
65,9,6,0,9,1
65,9,7,0,9,1
65,9,8,0,9,1
65,10,1,0,9,1
65,10,2,0,9,1
65,10,3,0,9,1
65,10,4,0,9,1
65,10,5,0,9,1
65,10,6,0,9,1
65,10,7,0,9,1
65,10,8,0,9,1
66,1,1,0,9,2
66,1,2,1,9,2
66,1,3,1,9,2
66,1,4,0,9,2
66,1,5,0,9,2
66,1,6,1,9,2
66,1,7,0,9,2
66,1,8,1,9,2
66,2,1,0,9,2
66,2,2,0,9,2
66,2,3,0,9,2
66,2,4,0,9,2
66,2,5,0,9,2
66,2,6,0,9,2
66,2,7,0,9,2
66,2,8,0,9,2
66,3,1,0,9,2
66,3,2,0,9,2
66,3,3,0,9,2
66,3,4,0,9,2
66,3,5,0,9,2
66,3,6,0,9,2
66,3,7,0,9,2
66,3,8,0,9,2
66,4,1,0,9,2
66,4,2,0,9,2
66,4,3,0,9,2
66,4,4,0,9,2
66,4,5,0,9,2
66,4,6,0,9,2
66,4,7,0,9,2
66,4,8,0,9,2
66,5,1,0,9,2
66,5,2,0,9,2
66,5,3,0,9,2
66,5,4,0,9,2
66,5,5,0,9,2
66,5,6,0,9,2
66,5,7,0,9,2
66,5,8,0,9,2
66,6,1,0,9,2
66,6,2,0,9,2
66,6,3,0,9,2
66,6,4,0,9,2
66,6,5,0,9,2
66,6,6,0,9,2
66,6,7,0,9,2
66,6,8,0,9,2
66,7,1,0,9,2
66,7,2,0,9,2
66,7,3,0,9,2
66,7,4,0,9,2
66,7,5,0,9,2
66,7,6,0,9,2
66,7,7,0,9,2
66,7,8,0,9,2
66,8,1,0,9,2
66,8,2,0,9,2
66,8,3,0,9,2
66,8,4,0,9,2
66,8,5,0,9,2
66,8,6,0,9,2
66,8,7,0,9,2
66,8,8,0,9,2
66,9,1,0,9,2
66,9,2,0,9,2
66,9,3,0,9,2
66,9,4,0,9,2
66,9,5,0,9,2
66,9,6,0,9,2
66,9,7,0,9,2
66,9,8,0,9,2
66,10,1,0,9,2
66,10,2,0,9,2
66,10,3,0,9,2
66,10,4,0,9,2
66,10,5,0,9,2
66,10,6,0,9,2
66,10,7,0,9,2
66,10,8,0,9,2
67,1,1,0,9,3
67,1,2,0,9,3
67,1,3,1,9,3
67,1,4,0,9,3
67,1,5,0,9,3
67,1,6,1,9,3
67,1,7,0,9,3
67,1,8,1,9,3
67,2,1,0,9,3
67,2,2,0,9,3
67,2,3,0,9,3
67,2,4,0,9,3
67,2,5,0,9,3
67,2,6,0,9,3
67,2,7,0,9,3
67,2,8,0,9,3
67,3,1,0,9,3
67,3,2,0,9,3
67,3,3,0,9,3
67,3,4,0,9,3
67,3,5,0,9,3
67,3,6,0,9,3
67,3,7,0,9,3
67,3,8,0,9,3
67,4,1,0,9,3
67,4,2,0,9,3
67,4,3,0,9,3
67,4,4,0,9,3
67,4,5,0,9,3
67,4,6,0,9,3
67,4,7,0,9,3
67,4,8,0,9,3
67,5,1,0,9,3
67,5,2,0,9,3
67,5,3,0,9,3
67,5,4,0,9,3
67,5,5,0,9,3
67,5,6,0,9,3
67,5,7,0,9,3
67,5,8,0,9,3
67,6,1,0,9,3
67,6,2,0,9,3
67,6,3,0,9,3
67,6,4,0,9,3
67,6,5,0,9,3
67,6,6,0,9,3
67,6,7,0,9,3
67,6,8,0,9,3
67,7,1,0,9,3
67,7,2,0,9,3
67,7,3,0,9,3
67,7,4,0,9,3
67,7,5,0,9,3
67,7,6,0,9,3
67,7,7,0,9,3
67,7,8,0,9,3
67,8,1,0,9,3
67,8,2,0,9,3
67,8,3,0,9,3
67,8,4,0,9,3
67,8,5,0,9,3
67,8,6,0,9,3
67,8,7,0,9,3
67,8,8,0,9,3
67,9,1,0,9,3
67,9,2,0,9,3
67,9,3,0,9,3
67,9,4,0,9,3
67,9,5,0,9,3
67,9,6,0,9,3
67,9,7,0,9,3
67,9,8,0,9,3
67,10,1,0,9,3
67,10,2,0,9,3
67,10,3,0,9,3
67,10,4,0,9,3
67,10,5,0,9,3
67,10,6,0,9,3
67,10,7,0,9,3
67,10,8,0,9,3
68,1,1,0,9,4
68,1,2,0,9,4
68,1,3,0,9,4
68,1,4,1,9,4
68,1,5,0,9,4
68,1,6,1,9,4
68,1,7,0,9,4
68,1,8,1,9,4
68,2,1,0,9,4
68,2,2,0,9,4
68,2,3,0,9,4
68,2,4,0,9,4
68,2,5,0,9,4
68,2,6,0,9,4
68,2,7,0,9,4
68,2,8,0,9,4
68,3,1,0,9,4
68,3,2,0,9,4
68,3,3,0,9,4
68,3,4,0,9,4
68,3,5,0,9,4
68,3,6,0,9,4
68,3,7,0,9,4
68,3,8,0,9,4
68,4,1,0,9,4
68,4,2,0,9,4
68,4,3,0,9,4
68,4,4,0,9,4
68,4,5,0,9,4
68,4,6,0,9,4
68,4,7,0,9,4
68,4,8,0,9,4
68,5,1,0,9,4
68,5,2,0,9,4
68,5,3,0,9,4
68,5,4,0,9,4
68,5,5,0,9,4
68,5,6,0,9,4
68,5,7,0,9,4
68,5,8,0,9,4
68,6,1,0,9,4
68,6,2,0,9,4
68,6,3,0,9,4
68,6,4,0,9,4
68,6,5,0,9,4
68,6,6,0,9,4
68,6,7,0,9,4
68,6,8,0,9,4
68,7,1,0,9,4
68,7,2,0,9,4
68,7,3,0,9,4
68,7,4,0,9,4
68,7,5,0,9,4
68,7,6,0,9,4
68,7,7,0,9,4
68,7,8,0,9,4
68,8,1,0,9,4
68,8,2,0,9,4
68,8,3,0,9,4
68,8,4,0,9,4
68,8,5,0,9,4
68,8,6,0,9,4
68,8,7,0,9,4
68,8,8,0,9,4
68,9,1,0,9,4
68,9,2,0,9,4
68,9,3,0,9,4
68,9,4,0,9,4
68,9,5,0,9,4
68,9,6,0,9,4
68,9,7,0,9,4
68,9,8,0,9,4
68,10,1,0,9,4
68,10,2,0,9,4
68,10,3,0,9,4
68,10,4,0,9,4
68,10,5,0,9,4
68,10,6,0,9,4
68,10,7,0,9,4
68,10,8,0,9,4
69,1,1,0,9,5
69,1,2,0,9,5
69,1,3,0,9,5
69,1,4,0,9,5
69,1,5,0,9,5
69,1,6,1,9,5
69,1,7,0,9,5
69,1,8,1,9,5
69,2,1,0,9,5
69,2,2,0,9,5
69,2,3,0,9,5
69,2,4,0,9,5
69,2,5,0,9,5
69,2,6,0,9,5
69,2,7,0,9,5
69,2,8,0,9,5
69,3,1,0,9,5
69,3,2,0,9,5
69,3,3,0,9,5
69,3,4,0,9,5
69,3,5,0,9,5
69,3,6,0,9,5
69,3,7,0,9,5
69,3,8,0,9,5
69,4,1,0,9,5
69,4,2,0,9,5
69,4,3,0,9,5
69,4,4,0,9,5
69,4,5,0,9,5
69,4,6,0,9,5
69,4,7,0,9,5
69,4,8,0,9,5
69,5,1,0,9,5
69,5,2,0,9,5
69,5,3,0,9,5
69,5,4,0,9,5
69,5,5,0,9,5
69,5,6,0,9,5
69,5,7,0,9,5
69,5,8,0,9,5
69,6,1,0,9,5
69,6,2,0,9,5
69,6,3,0,9,5
69,6,4,0,9,5
69,6,5,0,9,5
69,6,6,0,9,5
69,6,7,0,9,5
69,6,8,0,9,5
69,7,1,0,9,5
69,7,2,0,9,5
69,7,3,0,9,5
69,7,4,0,9,5
69,7,5,0,9,5
69,7,6,0,9,5
69,7,7,0,9,5
69,7,8,0,9,5
69,8,1,0,9,5
69,8,2,0,9,5
69,8,3,0,9,5
69,8,4,0,9,5
69,8,5,0,9,5
69,8,6,0,9,5
69,8,7,0,9,5
69,8,8,0,9,5
69,9,1,0,9,5
69,9,2,0,9,5
69,9,3,0,9,5
69,9,4,0,9,5
69,9,5,0,9,5
69,9,6,0,9,5
69,9,7,0,9,5
69,9,8,0,9,5
69,10,1,0,9,5
69,10,2,0,9,5
69,10,3,0,9,5
69,10,4,0,9,5
69,10,5,0,9,5
69,10,6,0,9,5
69,10,7,0,9,5
69,10,8,0,9,5
70,1,1,0,9,6
70,1,2,0,9,6
70,1,3,0,9,6
70,1,4,0,9,6
70,1,5,1,9,6
70,1,6,1,9,6
70,1,7,0,9,6
70,1,8,1,9,6
70,2,1,0,9,6
70,2,2,0,9,6
70,2,3,0,9,6
70,2,4,0,9,6
70,2,5,0,9,6
70,2,6,0,9,6
70,2,7,0,9,6
70,2,8,0,9,6
70,3,1,0,9,6
70,3,2,0,9,6
70,3,3,0,9,6
70,3,4,0,9,6
70,3,5,0,9,6
70,3,6,0,9,6
70,3,7,0,9,6
70,3,8,0,9,6
70,4,1,0,9,6
70,4,2,0,9,6
70,4,3,0,9,6
70,4,4,0,9,6
70,4,5,0,9,6
70,4,6,0,9,6
70,4,7,0,9,6
70,4,8,0,9,6
70,5,1,0,9,6
70,5,2,0,9,6
70,5,3,0,9,6
70,5,4,0,9,6
70,5,5,0,9,6
70,5,6,0,9,6
70,5,7,0,9,6
70,5,8,0,9,6
70,6,1,0,9,6
70,6,2,0,9,6
70,6,3,0,9,6
70,6,4,0,9,6
70,6,5,0,9,6
70,6,6,0,9,6
70,6,7,0,9,6
70,6,8,0,9,6
70,7,1,0,9,6
70,7,2,0,9,6
70,7,3,0,9,6
70,7,4,0,9,6
70,7,5,0,9,6
70,7,6,0,9,6
70,7,7,0,9,6
70,7,8,0,9,6
70,8,1,0,9,6
70,8,2,0,9,6
70,8,3,0,9,6
70,8,4,0,9,6
70,8,5,0,9,6
70,8,6,0,9,6
70,8,7,0,9,6
70,8,8,0,9,6
70,9,1,0,9,6
70,9,2,0,9,6
70,9,3,0,9,6
70,9,4,0,9,6
70,9,5,0,9,6
70,9,6,0,9,6
70,9,7,0,9,6
70,9,8,0,9,6
70,10,1,0,9,6
70,10,2,0,9,6
70,10,3,0,9,6
70,10,4,0,9,6
70,10,5,0,9,6
70,10,6,0,9,6
70,10,7,0,9,6
70,10,8,0,9,6
71,1,1,0,9,7
71,1,2,0,9,7
71,1,3,0,9,7
71,1,4,0,9,7
71,1,5,0,9,7
71,1,6,0,9,7
71,1,7,0,9,7
71,1,8,1,9,7
71,2,1,0,9,7
71,2,2,0,9,7
71,2,3,0,9,7
71,2,4,0,9,7
71,2,5,0,9,7
71,2,6,0,9,7
71,2,7,0,9,7
71,2,8,0,9,7
71,3,1,0,9,7
71,3,2,0,9,7
71,3,3,0,9,7
71,3,4,0,9,7
71,3,5,0,9,7
71,3,6,0,9,7
71,3,7,0,9,7
71,3,8,0,9,7
71,4,1,0,9,7
71,4,2,0,9,7
71,4,3,0,9,7
71,4,4,0,9,7
71,4,5,0,9,7
71,4,6,0,9,7
71,4,7,0,9,7
71,4,8,0,9,7
71,5,1,0,9,7
71,5,2,0,9,7
71,5,3,0,9,7
71,5,4,0,9,7
71,5,5,0,9,7
71,5,6,0,9,7
71,5,7,0,9,7
71,5,8,0,9,7
71,6,1,0,9,7
71,6,2,0,9,7
71,6,3,0,9,7
71,6,4,0,9,7
71,6,5,0,9,7
71,6,6,0,9,7
71,6,7,0,9,7
71,6,8,0,9,7
71,7,1,0,9,7
71,7,2,0,9,7
71,7,3,0,9,7
71,7,4,0,9,7
71,7,5,0,9,7
71,7,6,0,9,7
71,7,7,0,9,7
71,7,8,0,9,7
71,8,1,0,9,7
71,8,2,0,9,7
71,8,3,0,9,7
71,8,4,0,9,7
71,8,5,0,9,7
71,8,6,0,9,7
71,8,7,0,9,7
71,8,8,0,9,7
71,9,1,0,9,7
71,9,2,0,9,7
71,9,3,0,9,7
71,9,4,0,9,7
71,9,5,0,9,7
71,9,6,0,9,7
71,9,7,0,9,7
71,9,8,0,9,7
71,10,1,0,9,7
71,10,2,0,9,7
71,10,3,0,9,7
71,10,4,0,9,7
71,10,5,0,9,7
71,10,6,0,9,7
71,10,7,0,9,7
71,10,8,0,9,7
72,1,1,0,9,8
72,1,2,0,9,8
72,1,3,0,9,8
72,1,4,0,9,8
72,1,5,0,9,8
72,1,6,0,9,8
72,1,7,1,9,8
72,1,8,1,9,8
72,2,1,0,9,8
72,2,2,0,9,8
72,2,3,0,9,8
72,2,4,0,9,8
72,2,5,0,9,8
72,2,6,0,9,8
72,2,7,0,9,8
72,2,8,0,9,8
72,3,1,0,9,8
72,3,2,0,9,8
72,3,3,0,9,8
72,3,4,0,9,8
72,3,5,0,9,8
72,3,6,0,9,8
72,3,7,0,9,8
72,3,8,0,9,8
72,4,1,0,9,8
72,4,2,0,9,8
72,4,3,0,9,8
72,4,4,0,9,8
72,4,5,0,9,8
72,4,6,0,9,8
72,4,7,0,9,8
72,4,8,0,9,8
72,5,1,0,9,8
72,5,2,0,9,8
72,5,3,0,9,8
72,5,4,0,9,8
72,5,5,0,9,8
72,5,6,0,9,8
72,5,7,0,9,8
72,5,8,0,9,8
72,6,1,0,9,8
72,6,2,0,9,8
72,6,3,0,9,8
72,6,4,0,9,8
72,6,5,0,9,8
72,6,6,0,9,8
72,6,7,0,9,8
72,6,8,0,9,8
72,7,1,0,9,8
72,7,2,0,9,8
72,7,3,0,9,8
72,7,4,0,9,8
72,7,5,0,9,8
72,7,6,0,9,8
72,7,7,0,9,8
72,7,8,0,9,8
72,8,1,0,9,8
72,8,2,0,9,8
72,8,3,0,9,8
72,8,4,0,9,8
72,8,5,0,9,8
72,8,6,0,9,8
72,8,7,0,9,8
72,8,8,0,9,8
72,9,1,0,9,8
72,9,2,0,9,8
72,9,3,0,9,8
72,9,4,0,9,8
72,9,5,0,9,8
72,9,6,0,9,8
72,9,7,0,9,8
72,9,8,0,9,8
72,10,1,0,9,8
72,10,2,0,9,8
72,10,3,0,9,8
72,10,4,0,9,8
72,10,5,0,9,8
72,10,6,0,9,8
72,10,7,0,9,8
72,10,8,0,9,8
