id,od,sequence,length,num_stops
476,48,"[2, 15, 3, 30, 25]",86356.358,5
477,48,"[2, 15, 30, 22, 25]",74943.49749999997,5
478,48,"[2, 3, 17, 30, 25]",90490.348,5
479,48,"[2, 3, 30, 28, 25]",85032.84,5
480,48,"[2, 24, 15, 30, 25]",67362.24249999998,5
481,49,"[2, 5, 27]",25879.792999999994,3
482,49,"[2, 3, 5, 27]",73663.04950000001,4
483,49,"[2, 5, 11, 27]",41446.7435,4
484,49,"[2, 15, 5, 27]",61624.88249999999,4
485,49,"[2, 3, 11, 27]",62764.5545,4
486,49,"[2, 3, 5, 11, 27]",89230.0,5
487,49,"[2, 5, 3, 11, 27]",79165.53899999999,5
488,49,"[2, 24, 15, 5, 27]",62378.183000000005,5
489,49,"[2, 15, 3, 5, 27]",77476.8715,5
490,49,"[2, 15, 5, 11, 27]",77191.83299999998,5
491,50,"[2, 3, 30, 29]",86474.63950000002,4
492,50,"[2, 15, 19, 29]",39274.157999999996,4
493,50,"[2, 15, 30, 29]",70541.04549999998,4
494,50,"[2, 15, 32, 29]",42117.871,4
495,50,"[2, 3, 15, 19, 29]",57345.77099999999,5
496,50,"[2, 3, 30, 22, 29]",90326.92199999999,5
497,50,"[2, 5, 3, 30, 29]",102875.62400000001,5
498,50,"[2, 15, 19, 16, 29]",40702.169499999996,5
499,50,"[2, 15, 30, 22, 29]",74393.32799999998,5
500,50,"[2, 15, 3, 30, 29]",90288.4615,5
501,51,"[2, 3, 30]",68900.93050000002,3
502,51,"[2, 15, 30]",52967.33649999998,3
503,51,"[2, 3, 15, 30]",71038.94949999999,4
504,51,"[2, 5, 3, 30]",85301.91500000001,4
505,51,"[2, 15, 3, 30]",72714.7525,4
506,51,"[2, 3, 17, 30]",76848.74250000001,4
507,51,"[2, 24, 15, 30]",53720.63699999999,4
508,51,"[2, 5, 15, 30]",71587.94499999998,4
509,51,"[2, 15, 32, 30]",53829.54499999999,4
510,51,"[2, 3, 15, 32, 30]",71901.158,5
511,52,"[2, 15, 18, 14, 31]",39059.49,5
512,52,"[2, 24, 18, 14, 31]",29531.972499999996,5
513,52,"[2, 15, 18, 20, 31]",42718.123,5
514,52,"[2, 24, 1, 20, 31]",28941.338499999998,5
515,52,"[2, 24, 18, 20, 31]",33190.6055,5
516,52,"[2, 15, 19, 13, 14, 31]",49706.75749999999,6
517,52,"[2, 15, 18, 14, 20, 31]",46865.1715,6
518,52,"[2, 3, 15, 18, 14, 31]",57131.102999999996,6
519,52,"[2, 24, 18, 14, 20, 31]",37337.653999999995,6
520,52,"[2, 15, 18, 1, 20, 31]",51192.43049999999,6
521,53,"[2, 15, 32]",35453.587999999996,3
522,53,"[2, 3, 15, 32]",53525.200999999994,4
523,53,"[2, 15, 19, 32]",36612.498999999996,4
524,53,"[2, 5, 15, 32]",54074.1965,4
525,53,"[2, 3, 30, 32]",87276.88750000001,4
526,53,"[2, 15, 30, 32]",71343.29349999997,4
527,53,"[2, 24, 15, 32]",36206.8885,4
528,53,"[2, 3, 15, 19, 32]",54684.111999999994,5
529,53,"[2, 15, 19, 29, 32]",45938.44099999999,5
530,53,"[2, 5, 3, 15, 32]",69926.18549999999,5
531,54,"[3, 15, 18, 1]",30432.62549999999,4
532,54,"[3, 2, 24, 1]",41262.7315,4
533,54,"[3, 15, 24, 1]",28622.077999999994,4
534,54,"[3, 15, 18, 20, 1]",34026.96299999999,5
535,54,"[3, 5, 2, 24, 1]",57663.716,5
536,54,"[3, 2, 15, 18, 1]",63513.8235,5
537,54,"[3, 2, 24, 18, 1]",53986.306,5
538,54,"[3, 15, 19, 18, 1]",41659.0465,5
539,54,"[3, 15, 24, 18, 1]",41345.65249999998,5
540,54,"[3, 15, 18, 24, 1]",37765.75999999999,5
541,55,"[3, 2]",25576.4055,2
542,55,"[3, 5, 2]",41977.39,3
543,55,"[3, 15, 2]",29390.22749999999,3
544,55,"[3, 5, 15, 2]",77722.4795,4
545,55,"[3, 11, 5, 2]",44516.14349999999,4
546,55,"[3, 15, 5, 2]",48010.835999999996,4
547,55,"[3, 30, 15, 2]",96291.86149999998,4
548,55,"[3, 15, 24, 2]",30143.52799999999,4
549,55,"[3, 5, 15, 24, 2]",78475.78,5
550,55,"[3, 11, 27, 5, 2]",63067.941999999995,5
551,56,"[3, 17, 4]",38715.23300000002,3
552,56,"[3, 30, 4]",60321.07,3
553,56,"[3, 17, 10, 4]",41368.354500000016,4
554,56,"[3, 15, 30, 4]",62459.08899999997,4
555,56,"[3, 30, 17, 4]",72700.685,4
556,56,"[3, 17, 30, 4]",68268.882,4
557,56,"[3, 30, 28, 4]",61297.2935,4
558,56,"[3, 2, 15, 30, 4]",95540.28699999998,5
559,56,"[3, 15, 32, 30, 4]",63321.29749999998,5
560,56,"[3, 15, 30, 17, 4]",74838.70399999998,5
561,57,"[3, 5]",32092.120500000008,2
562,57,"[3, 2, 5]",35461.674999999996,3
563,57,"[3, 11, 5]",34630.873999999996,3
564,57,"[3, 15, 5]",38125.5665,3
565,57,"[3, 2, 15, 5]",71206.76449999999,4
566,57,"[3, 11, 27, 5]",53182.6725,4
567,57,"[3, 30, 15, 5]",105027.20049999999,4
568,57,"[3, 15, 2, 5]",39275.49699999999,4
569,57,"[3, 2, 24, 15, 5]",71960.065,5
570,57,"[3, 17, 30, 15, 5]",112975.0125,5
571,58,"[3, 15, 7]",13206.882999999994,3
572,58,"[3, 2, 15, 7]",46288.081,4
573,58,"[3, 5, 15, 7]",61539.13500000001,4
574,58,"[3, 30, 15, 7]",80108.51699999999,4
575,58,"[3, 2, 5, 15, 7]",64908.6895,5
576,58,"[3, 5, 2, 15, 7]",62689.0655,5
577,58,"[3, 11, 5, 15, 7]",64077.8885,5
578,58,"[3, 30, 32, 15, 7]",80970.7255,5
579,58,"[3, 2, 24, 15, 7]",47041.3815,5
580,58,"[3, 17, 30, 15, 7]",88056.329,5
581,59,"[3, 30, 22, 8]",68601.628,4
582,59,"[3, 15, 30, 22, 8]",70739.64699999997,5
583,59,"[3, 30, 25, 22, 8]",70481.6355,5
584,59,"[3, 30, 22, 23, 8]",74254.8795,5
585,59,"[3, 17, 30, 22, 8]",76549.44,5
586,59,"[3, 30, 29, 22, 8]",73863.56950000001,5
587,59,"[3, 30, 29, 23, 8]",71711.84,5
588,59,"[3, 15, 18, 13, 21, 8]",44042.14949999999,6
589,59,"[3, 15, 30, 25, 22, 8]",72619.65449999998,6
590,59,"[3, 15, 30, 22, 23, 8]",76392.89849999997,6
591,60,"[3, 15, 18, 13, 9]",30916.91049999999,5
592,60,"[3, 30, 22, 23, 9]",74068.6015,5
593,60,"[3, 15, 19, 13, 9]",32601.244,5
594,60,"[3, 30, 29, 23, 9]",71525.562,5
595,60,"[3, 15, 18, 14, 13, 9]",35036.597499999996,6
596,60,"[3, 15, 18, 13, 23, 9]",38280.717,6
597,60,"[3, 2, 15, 18, 13, 9]",63998.108499999995,6
598,60,"[3, 30, 22, 8, 23, 9]",77097.226,6
599,60,"[3, 30, 22, 23, 13, 9]",77250.30099999999,6
600,60,"[3, 15, 24, 18, 13, 9]",41829.93749999999,6
601,61,"[3, 17, 10]",36925.737000000016,3
602,61,"[3, 30, 4, 10]",64763.6875,4
603,61,"[3, 17, 4, 10]",43157.85050000002,4
604,61,"[3, 30, 17, 10]",70911.189,4
605,61,"[3, 15, 30, 4, 10]",66901.70649999997,5
606,61,"[3, 30, 4, 17, 10]",75350.63,5
607,61,"[3, 17, 30, 4, 10]",72711.4995,5
608,61,"[3, 30, 28, 4, 10]",65739.911,5
609,61,"[3, 30, 17, 4, 10]",77143.30249999999,5
610,61,"[3, 15, 30, 17, 10]",73049.20799999998,5
611,62,"[3, 11]",20128.7745,2
612,62,"[3, 5, 11]",46594.22000000001,3
613,62,"[3, 2, 5, 11]",49963.7745,4
614,62,"[3, 5, 27, 11]",65146.018500000006,4
615,62,"[3, 15, 5, 11]",52627.666,4
616,62,"[3, 2, 15, 5, 11]",85708.86399999999,5
617,62,"[3, 2, 5, 27, 11]",68515.573,5
618,62,"[3, 30, 15, 5, 11]",119529.29999999999,5
619,62,"[3, 15, 2, 5, 11]",53777.596499999985,5
620,62,"[3, 15, 5, 27, 11]",71179.4645,5
621,63,"[3, 30, 22, 12]",75951.8305,4
622,63,"[3, 30, 29, 12]",74940.342,4
623,63,"[3, 15, 19, 29, 12]",45811.47349999999,5
624,63,"[3, 30, 22, 29, 12]",78792.6245,5
625,63,"[3, 30, 25, 22, 12]",77831.83799999999,5
626,63,"[3, 30, 29, 22, 12]",81213.772,5
627,63,"[3, 17, 30, 22, 12]",83899.64249999999,5
628,63,"[3, 15, 30, 22, 12]",78089.84949999997,5
629,63,"[3, 30, 32, 29, 12]",82406.87299999999,5
630,63,"[3, 17, 30, 29, 12]",82888.15400000001,5
631,64,"[3, 15, 18, 13]",28853.303999999993,4
632,64,"[3, 15, 19, 13]",30537.637499999997,4
633,64,"[3, 30, 29, 16, 13]",70182.981,5
634,64,"[3, 15, 18, 14, 13]",32972.990999999995,5
635,64,"[3, 15, 24, 18, 13]",39766.33099999999,5
636,64,"[3, 15, 19, 16, 13]",33347.65699999999,5
637,64,"[3, 2, 15, 18, 13]",61934.50199999999,5
638,64,"[3, 30, 15, 18, 13]",95754.938,5
639,64,"[3, 30, 29, 19, 13]",75500.604,5
640,64,"[3, 15, 18, 19, 13]",35369.360499999995,5
641,65,"[3, 15, 18, 14]",26431.680499999995,4
642,65,"[3, 2, 15, 18, 14]",59512.8785,5
643,65,"[3, 15, 19, 13, 14]",37078.948,5
644,65,"[3, 15, 18, 13, 14]",35394.614499999996,5
645,65,"[3, 5, 15, 18, 14]",74763.93250000001,5
646,65,"[3, 2, 24, 18, 14]",49985.361,5
647,65,"[3, 15, 24, 18, 14]",37344.70749999999,5
648,65,"[3, 15, 19, 18, 14]",37658.1015,5
649,65,"[3, 15, 18, 20, 14]",33700.64899999999,5
650,65,"[3, 30, 15, 18, 14]",93333.3145,5
651,66,"[3, 15]",10942.717499999995,2
652,66,"[3, 2, 15]",44023.915499999996,3
653,66,"[3, 5, 15]",59274.96950000001,3
654,66,"[3, 30, 15]",77844.35149999999,3
655,66,"[3, 2, 5, 15]",62644.524,4
656,66,"[3, 5, 2, 15]",60424.899999999994,4
657,66,"[3, 11, 5, 15]",61813.723,4
658,66,"[3, 30, 32, 15]",78706.56,4
659,66,"[3, 2, 24, 15]",44777.216,4
660,66,"[3, 17, 30, 15]",85792.1635,4
661,67,"[3, 15, 19, 16]",28630.143499999995,4
662,67,"[3, 30, 29, 16]",65465.467500000006,4
663,67,"[3, 15, 18, 13, 16]",33570.81749999999,5
664,67,"[3, 15, 19, 13, 16]",35255.151,5
665,67,"[3, 2, 15, 19, 16]",61711.341499999995,5
666,67,"[3, 30, 15, 19, 16]",95531.7775,5
667,67,"[3, 30, 29, 19, 16]",73593.11000000002,5
668,67,"[3, 15, 32, 19, 16]",37982.0125,5
669,67,"[3, 15, 18, 19, 16]",33461.86649999999,5
670,67,"[3, 15, 19, 29, 16]",36336.598999999995,5
671,68,"[3, 17]",30305.705000000016,2
672,68,"[3, 30, 17]",64291.157,3
673,68,"[3, 15, 30, 17]",66429.17599999998,4
674,68,"[3, 30, 4, 17]",68730.598,4
675,68,"[3, 2, 15, 30, 17]",99510.37399999998,5
676,68,"[3, 15, 32, 30, 17]",67291.38449999999,5
677,68,"[3, 15, 30, 4, 17]",70868.61699999997,5
678,68,"[3, 30, 28, 4, 17]",69706.8215,5
679,68,"[3, 30, 4, 10, 17]",71383.7195,5
680,68,"[3, 5, 15, 30, 17]",114761.42799999999,5
681,69,"[3, 15, 18]",20654.96749999999,3
682,69,"[3, 2, 15, 18]",53736.165499999996,4
683,69,"[3, 15, 19, 18]",31881.388499999994,4
684,69,"[3, 5, 15, 18]",68987.2195,4
685,69,"[3, 2, 24, 18]",44208.647999999994,4
686,69,"[3, 15, 24, 18]",31567.994499999986,4
687,69,"[3, 30, 15, 18]",87556.60149999999,4
688,69,"[3, 2, 15, 19, 18]",64962.58649999999,5
689,69,"[3, 15, 19, 13, 18]",38735.974,5
690,69,"[3, 5, 2, 15, 18]",70137.15,5
691,70,"[3, 15, 19]",23852.316499999994,3
692,70,"[3, 2, 15, 19]",56933.51449999999,4
693,70,"[3, 15, 18, 19]",28684.03949999999,4
694,70,"[3, 5, 15, 19]",72184.56850000001,4
695,70,"[3, 15, 32, 19]",33204.1855,4
696,70,"[3, 30, 15, 19]",90753.95049999999,4
697,70,"[3, 30, 29, 19]",68815.28300000001,4
698,70,"[3, 30, 32, 19]",66955.872,4
699,70,"[3, 2, 5, 15, 19]",75554.12299999999,5
700,70,"[3, 2, 15, 18, 19]",61765.237499999996,5
701,71,"[3, 15, 18, 20]",27992.640499999994,4
702,71,"[3, 2, 15, 18, 20]",61073.8385,5
703,71,"[3, 15, 24, 1, 20]",34656.40049999999,5
704,71,"[3, 15, 18, 1, 20]",36466.94799999999,5
705,71,"[3, 5, 15, 18, 20]",76324.8925,5
706,71,"[3, 2, 24, 1, 20]",47297.054000000004,5
707,71,"[3, 15, 19, 18, 20]",39219.061499999996,5
708,71,"[3, 15, 24, 18, 20]",38905.66749999999,5
709,71,"[3, 15, 18, 14, 20]",32139.688999999995,5
710,71,"[3, 30, 15, 18, 20]",94894.27449999998,5
711,72,"[3, 15, 18, 13, 21]",36604.0315,5
712,72,"[3, 30, 22, 8, 21]",76039.746,5
713,72,"[3, 15, 19, 13, 21]",38288.365,5
714,72,"[3, 15, 18, 14, 21]",30971.153999999995,5
715,72,"[3, 30, 29, 23, 21]",72756.8015,5
716,72,"[3, 30, 22, 23, 21]",75299.841,5
717,72,"[3, 15, 18, 13, 14, 21]",39934.087999999996,6
718,72,"[3, 2, 15, 18, 13, 21]",69685.22949999999,6
719,72,"[3, 30, 22, 8, 23, 21]",78328.46549999999,6
720,72,"[3, 15, 24, 18, 13, 21]",47517.05849999999,6
721,73,"[3, 30, 22]",60193.4045,3
722,73,"[3, 15, 30, 22]",62331.42349999997,4
723,73,"[3, 30, 25, 22]",62073.412,4
724,73,"[3, 17, 30, 22]",68141.2165,4
725,73,"[3, 30, 29, 22]",65455.346000000005,4
726,73,"[3, 15, 19, 29, 22]",36326.47749999999,5
727,73,"[3, 15, 30, 25, 22]",64211.43099999997,5
728,73,"[3, 30, 25, 6, 22]",65980.227,5
729,73,"[3, 2, 15, 30, 22]",95412.62149999998,5
730,73,"[3, 17, 4, 6, 22]",47378.94900000002,5
731,74,"[3, 30, 22, 23]",69913.9415,4
732,74,"[3, 30, 29, 23]",67370.902,4
733,74,"[3, 15, 18, 13, 23]",34126.05699999999,5
734,74,"[3, 30, 22, 8, 23]",72942.56599999999,5
735,74,"[3, 30, 25, 22, 23]",71793.949,5
736,74,"[3, 30, 29, 16, 23]",70395.54000000001,5
737,74,"[3, 17, 30, 22, 23]",77861.75349999999,5
738,74,"[3, 15, 19, 13, 23]",35810.390499999994,5
739,74,"[3, 30, 22, 29, 23]",71223.1845,5
740,74,"[3, 30, 32, 29, 23]",74837.433,5
741,75,"[3, 2, 24]",34180.2935,3
742,75,"[3, 15, 24]",21539.639999999992,3
743,75,"[3, 2, 15, 24]",54620.837999999996,4
744,75,"[3, 5, 2, 24]",50581.278,4
745,75,"[3, 15, 2, 24]",37994.115499999985,4
746,75,"[3, 30, 15, 24]",88441.27399999999,4
747,75,"[3, 5, 15, 24]",69871.892,4
748,75,"[3, 15, 18, 24]",30683.321999999986,4
749,75,"[3, 2, 5, 15, 24]",73241.44649999999,5
750,75,"[3, 2, 15, 18, 24]",63764.51999999999,5
751,76,"[3, 30, 25]",56966.1305,3
752,76,"[3, 15, 30, 25]",59104.14949999997,4
753,76,"[3, 30, 22, 25]",65300.686,4
754,76,"[3, 17, 30, 25]",64913.942500000005,4
755,76,"[3, 30, 28, 25]",59456.4345,4
756,76,"[3, 15, 32, 30, 25]",59966.35799999998,5
757,76,"[3, 15, 30, 22, 25]",67438.70499999997,5
758,76,"[3, 30, 22, 6, 25]",69207.50099999999,5
759,76,"[3, 2, 15, 30, 25]",92185.34749999997,5
760,76,"[3, 17, 4, 6, 25]",49599.08750000002,5
761,77,"[3, 5, 27]",48086.64400000001,3
762,77,"[3, 11, 27]",37188.149,3
763,77,"[3, 5, 11, 27]",63653.59450000001,4
764,77,"[3, 2, 5, 27]",51456.1985,4
765,77,"[3, 11, 5, 27]",50625.39749999999,4
766,77,"[3, 15, 5, 27]",54120.09,4
767,77,"[3, 2, 15, 5, 27]",87201.28799999999,5
768,77,"[3, 2, 5, 11, 27]",67023.149,5
769,77,"[3, 30, 15, 5, 27]",121021.72399999999,5
770,77,"[3, 15, 2, 5, 27]",55270.020499999984,5
771,78,"[3, 30, 28]",56973.866,3
772,78,"[3, 17, 4, 28]",43038.66050000002,4
773,78,"[3, 30, 4, 28]",64644.4975,4
774,78,"[3, 15, 30, 28]",59111.88499999997,4
775,78,"[3, 17, 30, 28]",64921.678,4
776,78,"[3, 30, 25, 28]",59448.699,4
777,78,"[3, 17, 4, 6, 28]",49447.53550000002,5
778,78,"[3, 30, 4, 6, 28]",71053.3725,5
779,78,"[3, 2, 15, 30, 28]",92193.08299999998,5
780,78,"[3, 15, 32, 30, 28]",59974.09349999998,5
781,79,"[3, 30, 29]",60898.234000000004,3
782,79,"[3, 15, 19, 29]",31769.365499999993,4
783,79,"[3, 30, 22, 29]",64750.5165,4
784,79,"[3, 17, 30, 29]",68846.046,4
785,79,"[3, 15, 30, 29]",63036.252999999975,4
786,79,"[3, 30, 32, 29]",68364.765,4
787,79,"[3, 15, 32, 29]",34613.078499999996,4
788,79,"[3, 15, 19, 16, 29]",33197.37699999999,5
789,79,"[3, 30, 22, 12, 29]",89993.93849999999,5
790,79,"[3, 2, 15, 19, 29]",64850.56349999999,5
791,80,"[3, 30]",43324.52500000001,2
792,80,"[3, 15, 30]",45462.54399999998,3
793,80,"[3, 17, 30]",51272.33700000001,3
794,80,"[3, 15, 32, 30]",46324.75249999999,4
795,80,"[3, 2, 15, 30]",78543.74199999998,4
796,80,"[3, 17, 4, 30]",55711.77800000001,4
797,80,"[3, 5, 15, 30]",93794.796,4
798,80,"[3, 15, 19, 29, 30]",49343.07449999999,5
799,80,"[3, 15, 32, 29, 30]",52186.78749999999,5
800,80,"[3, 2, 5, 15, 30]",97164.35049999999,5
801,81,"[3, 15, 18, 14, 31]",31554.697499999995,5
802,81,"[3, 30, 22, 12, 31]",92551.837,5
803,81,"[3, 15, 18, 20, 31]",35213.3305,5
804,81,"[3, 30, 29, 12, 31]",91540.34850000001,5
805,81,"[3, 15, 19, 13, 14, 31]",42201.965,6
806,81,"[3, 15, 18, 14, 20, 31]",39360.37899999999,6
807,81,"[3, 2, 15, 18, 14, 31]",64635.8955,6
808,81,"[3, 30, 22, 29, 12, 31]",95392.63100000001,6
809,81,"[3, 15, 18, 1, 20, 31]",43687.63799999999,6
810,81,"[3, 15, 18, 20, 14, 31]",38823.66599999999,6
811,82,"[3, 15, 32]",27948.795499999997,3
812,82,"[3, 30, 32]",61700.482,3
813,82,"[3, 15, 19, 32]",29107.706499999997,4
814,82,"[3, 2, 15, 32]",61029.9935,4
815,82,"[3, 30, 15, 32]",94850.4295,4
816,82,"[3, 15, 30, 32]",63838.500999999975,4
817,82,"[3, 5, 15, 32]",76281.04750000002,4
818,82,"[3, 30, 29, 32]",67562.517,4
819,82,"[3, 17, 30, 32]",69648.294,4
820,82,"[3, 15, 19, 29, 32]",38433.648499999996,5
821,83,"[4, 30, 15, 18, 1]",71006.27949999998,5
822,83,"[4, 30, 15, 24, 1]",69195.73199999997,5
823,83,"[4, 17, 3, 2, 24, 1]",79977.96450000002,6
824,83,"[4, 30, 3, 15, 18, 1]",90753.69549999999,6
825,83,"[4, 30, 15, 18, 20, 1]",74600.61699999997,6
826,83,"[4, 30, 15, 19, 18, 1]",82232.70049999998,6
827,83,"[4, 30, 15, 24, 18, 1]",81919.30649999998,6
828,83,"[4, 28, 30, 15, 18, 1]",71982.50299999998,6
829,83,"[4, 17, 30, 15, 18, 1]",83385.89449999998,6
830,83,"[4, 17, 3, 15, 18, 1]",69147.85850000002,6
831,84,"[4, 17, 3, 2]",64291.63850000002,4
832,84,"[4, 30, 3, 2]",85897.4755,4
833,84,"[4, 30, 15, 2]",69963.88149999997,4
834,84,"[4, 17, 30, 3, 2]",98277.09049999999,5
835,84,"[4, 17, 3, 5, 2]",80692.62300000002,5
836,84,"[4, 10, 17, 3, 2]",66944.76000000001,5
837,84,"[4, 30, 3, 5, 2]",102298.46,5
838,84,"[4, 30, 17, 3, 2]",93845.2875,5
839,84,"[4, 30, 15, 3, 2]",88035.49449999997,5
840,84,"[4, 17, 30, 15, 2]",82343.49649999998,5
841,85,"[4, 17, 3]",38715.23300000002,3
842,85,"[4, 30, 3]",60321.07,3
843,85,"[4, 17, 30, 3]",72700.685,4
844,85,"[4, 10, 17, 3]",41368.354500000016,4
845,85,"[4, 30, 15, 3]",62459.08899999998,4
846,85,"[4, 28, 30, 3]",61297.2935,4
847,85,"[4, 30, 17, 3]",68268.882,4
848,85,"[4, 17, 30, 15, 3]",74838.70399999998,5
849,85,"[4, 10, 17, 30, 3]",75353.8065,5
850,85,"[4, 30, 15, 2, 3]",95540.28699999998,5
851,86,"[4, 17, 3, 5]",70807.35350000003,4
852,86,"[4, 30, 3, 5]",92413.19050000001,4
853,86,"[4, 30, 15, 5]",78699.22049999998,4
854,86,"[4, 17, 30, 3, 5]",104792.8055,5
855,86,"[4, 17, 3, 2, 5]",74176.90800000002,5
856,86,"[4, 10, 17, 3, 5]",73460.47500000002,5
857,86,"[4, 30, 3, 2, 5]",95782.745,5
858,86,"[4, 30, 17, 3, 5]",100361.0025,5
859,86,"[4, 30, 15, 2, 5]",79849.15099999997,5
860,86,"[4, 17, 30, 15, 5]",91078.83549999999,5
861,87,"[4, 30, 15, 7]",53780.53699999998,4
862,87,"[4, 17, 3, 15, 7]",51922.11600000002,5
863,87,"[4, 30, 3, 15, 7]",73527.953,5
864,87,"[4, 28, 30, 15, 7]",54756.76049999998,5
865,87,"[4, 17, 30, 15, 7]",66160.15199999999,5
866,87,"[4, 30, 32, 15, 7]",54642.74549999999,5
867,87,"[4, 17, 3, 2, 15, 7]",85003.31400000001,6
868,87,"[4, 30, 3, 2, 15, 7]",106609.151,6
869,87,"[4, 6, 22, 30, 15, 7]",62316.58749999998,6
870,87,"[4, 28, 25, 30, 15, 7]",57231.59349999999,6
871,88,"[4, 6, 22, 8]",17071.939500000004,4
872,88,"[4, 30, 22, 8]",42273.64799999999,4
873,88,"[4, 6, 25, 22, 8]",24399.359500000002,5
874,88,"[4, 6, 22, 23, 8]",22725.191000000006,5
875,88,"[4, 28, 6, 22, 8]",21594.1955,5
876,88,"[4, 30, 25, 22, 8]",44153.65549999999,5
877,88,"[4, 30, 22, 23, 8]",47926.899499999985,5
878,88,"[4, 17, 30, 22, 8]",54653.26299999999,5
879,88,"[4, 28, 25, 22, 8]",20321.501000000004,5
880,88,"[4, 30, 29, 22, 8]",47535.58949999999,5
881,89,"[4, 6, 22, 23, 9]",22538.913000000004,5
882,89,"[4, 30, 22, 23, 9]",47740.62149999999,5
883,89,"[4, 30, 29, 23, 9]",45197.581999999995,5
884,89,"[4, 6, 25, 22, 23, 9]",29866.333000000002,6
885,89,"[4, 6, 22, 8, 23, 9]",25567.537500000002,6
886,89,"[4, 6, 22, 23, 13, 9]",25720.612500000003,6
887,89,"[4, 17, 30, 22, 23, 9]",60120.23649999999,6
888,89,"[4, 30, 22, 8, 23, 9]",50769.24599999999,6
889,89,"[4, 30, 22, 23, 13, 9]",50922.32099999998,6
890,89,"[4, 30, 15, 18, 13, 9]",71490.56449999998,6
891,90,"[4, 10]",4442.6175,2
892,90,"[4, 17, 10]",15029.560000000003,3
893,90,"[4, 30, 17, 10]",44583.20899999998,4
894,90,"[4, 28, 30, 17, 10]",45559.43249999998,5
895,90,"[4, 30, 3, 17, 10]",97246.80700000003,5
896,90,"[4, 6, 22, 30, 17, 10]",53119.25949999998,6
897,90,"[4, 28, 25, 30, 17, 10]",48034.26549999999,6
898,90,"[4, 28, 30, 3, 17, 10]",98223.03050000002,6
899,90,"[4, 30, 15, 3, 17, 10]",99384.826,6
900,90,"[4, 6, 25, 30, 17, 10]",52112.12399999998,6
901,91,"[4, 17, 3, 11]",58844.00750000002,4
902,91,"[4, 30, 3, 11]",80449.8445,4
903,91,"[4, 17, 30, 3, 11]",92829.4595,5
904,91,"[4, 17, 3, 5, 11]",85309.45300000002,5
905,91,"[4, 10, 17, 3, 11]",61497.129000000015,5
906,91,"[4, 30, 15, 3, 11]",82587.86349999998,5
907,91,"[4, 30, 3, 5, 11]",106915.29000000001,5
908,91,"[4, 28, 30, 3, 11]",81426.068,5
909,91,"[4, 30, 17, 3, 11]",88397.6565,5
910,91,"[4, 30, 15, 5, 11]",93201.31999999998,5
911,92,"[4, 6, 22, 12]",24422.142,4
912,92,"[4, 30, 22, 12]",49623.85049999998,4
913,92,"[4, 30, 29, 12]",48612.36199999999,4
914,92,"[4, 6, 25, 22, 12]",31749.561999999998,5
915,92,"[4, 6, 22, 29, 12]",27262.936,5
916,92,"[4, 28, 6, 22, 12]",28944.397999999997,5
917,92,"[4, 30, 22, 29, 12]",52464.64449999998,5
918,92,"[4, 30, 25, 22, 12]",51503.857999999986,5
919,92,"[4, 30, 29, 22, 12]",54885.79199999999,5
920,92,"[4, 17, 30, 22, 12]",62003.465499999984,5
921,93,"[4, 6, 22, 23, 13]",23657.006000000005,5
922,93,"[4, 30, 29, 16, 13]",43855.00099999999,5
923,93,"[4, 30, 15, 18, 13]",69426.95799999998,5
924,93,"[4, 30, 29, 19, 13]",49172.62399999999,5
925,93,"[4, 30, 22, 23, 13]",48858.71449999998,5
926,93,"[4, 30, 15, 19, 13]",71111.29149999998,5
927,93,"[4, 30, 29, 23, 13]",46315.67499999999,5
928,93,"[4, 30, 32, 19, 13]",47313.212999999996,5
929,93,"[4, 6, 25, 22, 23, 13]",30984.426000000003,6
930,93,"[4, 6, 22, 8, 21, 13]",32260.785000000003,6
931,94,"[4, 30, 15, 18, 14]",67005.33449999998,5
932,94,"[4, 6, 22, 23, 13, 14]",30198.316500000004,6
933,94,"[4, 30, 3, 15, 18, 14]",86752.7505,6
934,94,"[4, 30, 15, 19, 13, 14]",77652.60199999998,6
935,94,"[4, 30, 15, 18, 13, 14]",75968.26849999999,6
936,94,"[4, 17, 3, 15, 18, 14]",65146.913500000024,6
937,94,"[4, 6, 22, 8, 21, 14]",29049.531000000003,6
938,94,"[4, 6, 22, 23, 21, 14]",28309.626000000004,6
939,94,"[4, 30, 22, 8, 21, 14]",54251.23949999998,6
940,94,"[4, 30, 15, 24, 18, 14]",77918.36149999998,6
941,95,"[4, 30, 15]",51516.37149999998,3
942,95,"[4, 17, 3, 15]",49657.95050000002,4
943,95,"[4, 30, 3, 15]",71263.78749999999,4
944,95,"[4, 28, 30, 15]",52492.59499999998,4
945,95,"[4, 17, 30, 15]",63895.986499999985,4
946,95,"[4, 30, 32, 15]",52378.57999999999,4
947,95,"[4, 17, 3, 2, 15]",82739.14850000001,5
948,95,"[4, 30, 3, 2, 15]",104344.9855,5
949,95,"[4, 6, 22, 30, 15]",60052.42199999998,5
950,95,"[4, 28, 25, 30, 15]",54967.427999999985,5
951,96,"[4, 30, 29, 16]",39137.48749999999,4
952,96,"[4, 6, 22, 23, 16]",23314.325500000006,5
953,96,"[4, 30, 15, 19, 16]",69203.79749999999,5
954,96,"[4, 30, 29, 19, 16]",47265.12999999999,5
955,96,"[4, 17, 30, 29, 16]",51517.10249999999,5
956,96,"[4, 6, 22, 29, 16]",17788.061500000003,5
