id,origin,destination,demand,paths
5090,133,90,2051,10
5091,133,92,247,10
5092,133,124,134,10
5093,133,131,234,10
5094,133,157,53,10
5095,134,8,1088,10
5096,134,9,21,10
5097,134,22,4979,10
5098,134,29,706,10
5099,134,39,132,10
5100,134,61,310,10
5101,134,67,389,10
5102,134,87,440,10
5103,134,99,370,10
5104,134,128,165,10
5105,134,131,460,10
5106,135,8,188,10
5107,135,9,981,10
5108,135,22,2585,10
5109,135,24,54,10
5110,135,29,88,10
5111,135,36,40,10
5112,135,54,79,10
5113,135,61,819,10
5114,135,69,162,10
5115,135,87,397,10
5116,135,90,6,10
5117,135,92,105,10
5118,135,99,1089,10
5119,135,107,274,10
5120,135,109,57,10
5121,135,114,118,10
5122,135,128,5854,10
5123,135,130,3,10
5124,136,3,296,10
5125,136,5,5,10
5126,136,6,312,10
5127,136,8,18,10
5128,136,9,3955,10
5129,136,17,6,10
5130,136,19,106,10
5131,136,22,67,10
5132,136,24,73,10
5133,136,25,265,10
5134,136,30,214,10
5135,136,36,1455,10
5136,136,41,405,10
5137,136,43,7,10
5138,136,50,10,10
5139,136,52,719,10
5140,136,53,47,10
5141,136,57,33,10
5142,136,61,19,10
5143,136,62,7173,10
5144,136,65,95,10
5145,136,68,2362,10
5146,136,70,808,10
5147,136,72,1994,10
5148,136,76,786,10
5149,136,79,51,10
5150,136,81,468,10
5151,136,83,648,10
5152,136,84,2573,10
5153,136,90,121,10
5154,136,91,341,10
5155,136,94,9,10
5156,136,96,245,10
5157,136,108,19,10
5158,136,109,25,10
5159,136,114,30,10
5160,136,115,197,10
5161,136,119,340,10
5162,136,128,247,10
5163,136,129,5,10
5164,136,137,35,10
5165,136,139,272,10
5166,136,142,61,10
5167,136,146,59,10
5168,136,152,51,10
5169,137,1,746,10
5170,137,3,164,10
5171,137,4,924,10
5172,137,5,65,10
5173,137,8,469,10
5174,137,9,680,10
5175,137,11,195,10
5176,137,12,273,10
5177,137,13,260,10
5178,137,14,848,10
5179,137,16,25,10
5180,137,17,579,10
5181,137,19,5570,10
5182,137,21,69,10
5183,137,22,268,10
5184,137,24,698,10
5185,137,25,472,10
5186,137,29,358,10
5187,137,30,259,10
5188,137,32,178,10
5189,137,33,536,10
5190,137,34,115,10
5191,137,35,914,10
5192,137,36,1741,10
5193,137,37,462,10
5194,137,40,540,10
5195,137,41,11,10
5196,137,42,890,10
5197,137,43,9,10
5198,137,44,79,10
5199,137,46,576,10
5200,137,47,1051,10
5201,137,48,21,10
5202,137,49,68,10
5203,137,50,67,10
5204,137,51,436,10
5205,137,53,137,10
5206,137,54,207,10
5207,137,57,23,10
5208,137,58,1516,10
5209,137,60,15,10
5210,137,62,364,10
5211,137,64,86,10
5212,137,65,227,10
5213,137,66,81,10
5214,137,68,1272,10
5215,137,69,2272,10
5216,137,72,121,10
5217,137,73,1057,10
5218,137,76,43,10
5219,137,79,206,10
5220,137,81,877,10
5221,137,83,300,10
5222,137,84,610,10
5223,137,85,46,10
5224,137,87,1003,10
5225,137,89,832,10
5226,137,90,2199,10
5227,137,91,1890,10
5228,137,92,2193,10
5229,137,93,505,10
5230,137,94,1660,10
5231,137,97,809,10
5232,137,98,105,10
5233,137,101,81,10
5234,137,102,268,10
5235,137,104,616,10
5236,137,107,937,10
5237,137,108,964,10
5238,137,109,562,10
5239,137,112,262,10
5240,137,115,414,10
5241,137,116,228,10
5242,137,117,168,10
5243,137,118,360,10
5244,137,119,201,10
5245,137,123,294,10
5246,137,124,210,10
5247,137,125,210,10
5248,137,127,26,10
5249,137,128,11,10
5250,137,129,732,10
5251,137,130,92,10
5252,137,132,90,10
5253,137,136,59,10
5254,137,141,867,10
5255,137,142,1175,10
5256,137,143,701,10
5257,137,145,60,10
5258,137,146,93,10
5259,137,148,79,10
5260,137,151,231,10
5261,137,153,750,10
5262,137,154,2704,10
5263,137,156,219,10
5264,137,157,33,10
5265,137,158,122,10
5266,139,3,31,10
5267,139,4,508,10
5268,139,6,147,10
5269,139,9,3427,10
5270,139,13,266,10
5271,139,14,229,10
5272,139,19,116,10
5273,139,22,605,10
5274,139,24,1520,10
5275,139,31,1517,10
5276,139,36,179,10
5277,139,42,559,10
5278,139,43,12,10
5279,139,46,108,10
5280,139,48,455,10
5281,139,49,160,10
5282,139,50,282,10
5283,139,52,5347,10
5284,139,54,158,10
5285,139,69,280,10
5286,139,70,57,10
5287,139,72,5321,10
5288,139,87,1993,10
5289,139,89,74,10
5290,139,91,640,10
5291,139,92,207,10
5292,139,96,385,10
5293,139,101,30,10
5294,139,104,61,10
5295,139,105,673,10
5296,139,106,88,10
5297,139,107,240,10
5298,139,108,664,10
5299,139,109,684,10
5300,139,114,2561,10
5301,139,116,314,10
5302,139,118,122,10
5303,139,119,411,10
5304,139,122,104,10
5305,139,124,61,10
5306,139,132,89,10
5307,139,136,142,10
5308,139,147,235,10
5309,139,148,59,10
5310,139,157,37,10
5311,139,158,714,10
5312,141,5,94,10
5313,141,9,1968,10
5314,141,19,345,10
5315,141,24,79,10
5316,141,30,1246,10
5317,141,32,6733,10
5318,141,35,238,10
5319,141,36,387,10
5320,141,37,139,10
5321,141,42,379,10
5322,141,46,66,10
5323,141,47,206,10
5324,141,48,133,10
5325,141,51,7134,10
5326,141,53,3827,10
5327,141,68,1590,10
5328,141,69,1414,10
5329,141,72,184,10
5330,141,78,3710,10
5331,141,83,34,10
5332,141,87,59,10
5333,141,91,818,10
5334,141,94,1114,10
5335,141,101,680,10
5336,141,107,218,10
5337,141,112,8555,10
5338,141,117,337,10
5339,141,119,1226,10
5340,141,137,1273,10
5341,141,142,901,10
5342,141,146,100,10
5343,141,153,258,10
5344,142,3,966,10
5345,142,5,2445,10
5346,142,8,1360,10
5347,142,9,3944,10
5348,142,12,125,10
5349,142,14,4857,10
5350,142,16,169,10
5351,142,17,276,10
5352,142,19,1442,10
5353,142,21,99,10
5354,142,22,1939,10
5355,142,23,100,10
5356,142,24,599,10
5357,142,25,2665,10
5358,142,29,666,10
5359,142,30,1420,10
5360,142,31,332,10
5361,142,32,289,10
5362,142,35,294,10
5363,142,36,4337,10
5364,142,39,873,10
5365,142,42,226,10
5366,142,43,788,10
5367,142,44,43,10
5368,142,46,1755,10
5369,142,47,236,10
5370,142,48,932,10
5371,142,49,359,10
5372,142,50,2236,10
5373,142,52,2491,10
5374,142,53,82,10
5375,142,54,751,10
5376,142,57,2189,10
5377,142,58,6971,10
5378,142,62,2383,10
5379,142,64,76,10
5380,142,65,819,10
5381,142,68,4561,10
5382,142,69,759,10
5383,142,70,29,10
5384,142,72,1019,10
5385,142,73,550,10
5386,142,76,340,10
5387,142,78,357,10
5388,142,81,879,10
5389,142,83,2921,10
5390,142,84,2565,10
5391,142,87,55,10
5392,142,88,298,10
5393,142,89,222,10
5394,142,90,165,10
5395,142,91,13692,10
5396,142,92,104,10
5397,142,93,601,10
5398,142,94,950,10
5399,142,96,1941,10
5400,142,97,432,10
5401,142,98,139,10
5402,142,99,208,10
5403,142,102,122,10
5404,142,104,379,10
5405,142,105,305,10
5406,142,107,1085,10
5407,142,108,561,10
5408,142,109,1424,10
5409,142,112,161,10
5410,142,115,921,10
5411,142,117,1868,10
5412,142,118,618,10
5413,142,119,597,10
5414,142,120,170,10
5415,142,122,70,10
5416,142,123,615,10
5417,142,124,370,10
5418,142,125,140,10
5419,142,127,31,10
5420,142,128,160,10
5421,142,129,3639,10
5422,142,130,480,10
5423,142,131,81,10
5424,142,132,106,10
5425,142,136,5,10
5426,142,137,1005,10
5427,142,141,336,10
5428,142,143,55,10
5429,142,145,31,10
5430,142,146,619,10
5431,142,147,196,10
5432,142,148,28,10
5433,142,151,31,10
5434,142,153,330,10
5435,142,154,8594,10
5436,142,156,179,10
5437,142,158,169,10
5438,143,1,78,10
5439,143,3,19,10
5440,143,8,160,10
5441,143,9,111,10
5442,143,11,409,10
5443,143,12,52,10
5444,143,13,512,10
5445,143,14,20,10
5446,143,17,580,10
5447,143,22,417,10
5448,143,24,470,10
5449,143,25,590,10
5450,143,32,55,10
5451,143,33,154,10
5452,143,35,113,10
5453,143,36,397,10
5454,143,37,180,10
5455,143,40,508,10
5456,143,42,1721,10
5457,143,43,51,10
5458,143,44,321,10
5459,143,45,83,10
5460,143,46,1390,10
5461,143,47,2743,10
5462,143,48,1422,10
5463,143,49,124,10
5464,143,52,97,10
5465,143,54,532,10
5466,143,58,275,10
5467,143,60,63,10
5468,143,62,440,10
5469,143,64,102,10
5470,143,66,47,10
5471,143,68,496,10
5472,143,69,770,10
5473,143,72,336,10
5474,143,73,1514,10
5475,143,75,67,10
5476,143,84,210,10
5477,143,87,936,10
5478,143,88,193,10
5479,143,90,95,10
5480,143,91,238,10
5481,143,92,332,10
5482,143,93,2483,10
5483,143,94,232,10
5484,143,96,1417,10
5485,143,101,172,10
5486,143,104,67,10
5487,143,106,72,10
5488,143,107,323,10
5489,143,108,411,10
5490,143,109,1417,10
5491,143,114,226,10
5492,143,115,89,10
5493,143,116,1493,10
5494,143,118,260,10
5495,143,120,79,10
5496,143,124,98,10
5497,143,127,53,10
5498,143,137,531,10
5499,143,142,104,10
5500,143,145,61,10
5501,143,146,9,10
5502,143,151,171,10
5503,143,154,1426,10
5504,143,156,394,10
5505,143,158,274,10
5506,145,5,46,10
5507,145,8,236,10
5508,145,9,110,10
5509,145,11,119,10
5510,145,13,66,10
5511,145,14,113,10
5512,145,21,65,10
5513,145,24,201,10
5514,145,25,46,10
5515,145,33,235,10
5516,145,34,82,10
5517,145,36,121,10
5518,145,42,411,10
5519,145,47,51,10
5520,145,54,43,10
5521,145,60,189,10
5522,145,69,729,10
5523,145,72,151,10
5524,145,73,129,10
5525,145,87,748,10
5526,145,88,239,10
5527,145,91,334,10
5528,145,92,479,10
5529,145,94,76,10
5530,145,98,675,10
5531,145,108,143,10
5532,145,109,65,10
5533,145,116,145,10
5534,145,125,422,10
5535,145,129,36,10
5536,145,132,137,10
5537,145,137,129,10
5538,145,142,41,10
5539,145,143,150,10
5540,145,147,89,10
5541,145,151,55,10
5542,145,154,124,10
5543,146,3,118,10
5544,146,9,307,10
5545,146,14,8,10
5546,146,19,228,10
5547,146,22,189,10
5548,146,25,219,10
5549,146,29,13,10
5550,146,30,399,10
5551,146,36,1244,10
5552,146,37,610,10
5553,146,40,1382,10
5554,146,41,6,10
5555,146,42,301,10
5556,146,43,14,10
5557,146,46,75,10
5558,146,49,16,10
5559,146,50,205,10
5560,146,54,19,10
5561,146,57,18,10
5562,146,62,595,10
5563,146,65,32,10
5564,146,68,262,10
5565,146,69,92,10
5566,146,72,10,10
5567,146,73,78,10
5568,146,76,40,10
5569,146,81,83,10
5570,146,83,1072,10
5571,146,84,83,10
5572,146,85,520,10
5573,146,89,92,10
5574,146,90,72,10
5575,146,91,2991,10
5576,146,93,85,10
5577,146,94,4,10
5578,146,96,213,10
5579,146,97,14,10
5580,146,104,57,10
5581,146,107,8,10
5582,146,108,3,10
5583,146,116,61,10
5584,146,117,195,10
5585,146,118,165,10
5586,146,124,45,10
5587,146,127,27,10
5588,146,129,911,10
5589,146,130,20,10
5590,146,131,17,10
5591,146,132,9,10
5592,146,136,71,10
5593,146,137,219,10
5594,146,141,100,10
5595,146,142,968,10
5596,146,143,6,10
5597,146,154,114,10
5598,147,8,477,10
5599,147,9,5465,10
5600,147,20,101,10
5601,147,22,56,10
5602,147,24,42,10
5603,147,36,48,10
5604,147,41,617,10
5605,147,47,153,10
5606,147,51,27,10
5607,147,52,302,10
5608,147,53,60,10
5609,147,61,74,10
5610,147,65,42,10
5611,147,69,65,10
5612,147,72,602,10
5613,147,87,84,10
5614,147,91,89,10
5615,147,119,4766,10
5616,147,139,311,10
5617,147,142,130,10
5618,147,145,68,10
5619,147,148,1467,10
5620,147,158,358,10
5621,148,9,2348,10
5622,148,20,401,10
5623,148,22,129,10
5624,148,31,53,10
5625,148,36,60,10
5626,148,41,529,10
5627,148,49,26,10
5628,148,52,699,10
5629,148,59,288,10
5630,148,61,77,10
5631,148,62,282,10
5632,148,65,21,10
5633,148,68,164,10
5634,148,69,189,10
5635,148,72,2472,10
5636,148,73,54,10
5637,148,84,103,10
5638,148,87,125,10
5639,148,91,412,10
5640,148,107,103,10
5641,148,108,372,10
5642,148,109,257,10
5643,148,114,57,10
5644,148,119,808,10
5645,148,129,97,10
5646,148,137,99,10
5647,148,139,99,10
5648,148,142,279,10
5649,148,147,1439,10
5650,148,153,117,10
5651,148,158,320,10
5652,151,9,174,10
5653,151,19,92,10
5654,151,23,88,10
5655,151,24,663,10
5656,151,29,25,10
5657,151,30,48,10
5658,151,35,188,10
5659,151,36,48,10
5660,151,42,300,10
5661,151,43,20,10
5662,151,47,339,10
5663,151,48,1457,10
5664,151,52,20,10
5665,151,53,536,10
5666,151,58,124,10
5667,151,62,55,10
5668,151,64,41,10
5669,151,69,67,10
5670,151,72,19,10
5671,151,73,43,10
5672,151,83,49,10
5673,151,87,747,10
5674,151,89,46,10
5675,151,91,182,10
5676,151,92,80,10
5677,151,94,107,10
5678,151,96,276,10
5679,151,101,129,10
5680,151,104,65,10
5681,151,108,148,10
5682,151,109,46,10
5683,151,116,338,10
5684,151,137,179,10
5685,151,142,179,10
5686,151,143,154,10
5687,151,145,21,10
5688,151,154,145,10
5689,151,156,67,10
5690,152,6,242,10
5691,152,9,305,10
5692,152,19,583,10
5693,152,36,686,10
5694,152,50,444,10
5695,152,61,239,10
5696,152,62,943,10
5697,152,68,967,10
5698,152,81,78,10
5699,152,83,223,10
5700,152,84,1162,10
5701,152,85,55,10
5702,152,136,54,10
5703,152,142,328,10
5704,153,3,5,10
5705,153,5,97,10
5706,153,8,236,10
5707,153,9,57,10
5708,153,16,4805,10
5709,153,19,77,10
5710,153,36,44,10
5711,153,37,743,10
5712,153,49,73,10
5713,153,50,77,10
5714,153,69,3311,10
5715,153,75,1602,10
5716,153,78,75,10
5717,153,83,169,10
5718,153,87,929,10
5719,153,91,130,10
5720,153,92,186,10
5721,153,93,307,10
5722,153,94,121,10
5723,153,98,105,10
5724,153,99,139,10
5725,153,101,124,10
5726,153,104,645,10
5727,153,107,2188,10
5728,153,108,3780,10
5729,153,116,93,10
5730,153,122,165,10
5731,153,124,53,10
5732,153,128,612,10
5733,153,129,129,10
5734,153,132,51,10
5735,153,137,516,10
5736,153,141,149,10
5737,153,142,140,10
5738,153,154,129,10
5739,153,158,151,10
5740,154,3,55,10
5741,154,5,2201,10
5742,154,8,338,10
5743,154,9,2664,10
5744,154,12,53,10
5745,154,14,315,10
5746,154,17,483,10
5747,154,19,1041,10
5748,154,21,30,10
5749,154,24,44,10
5750,154,25,135,10
5751,154,29,1242,10
5752,154,30,16,10
5753,154,35,717,10
5754,154,36,759,10
5755,154,37,627,10
5756,154,41,412,10
5757,154,42,710,10
5758,154,43,28,10
5759,154,46,3396,10
5760,154,47,377,10
5761,154,48,596,10
5762,154,49,220,10
5763,154,51,703,10
5764,154,52,144,10
5765,154,53,1360,10
5766,154,54,1189,10
5767,154,57,45,10
5768,154,58,5164,10
5769,154,60,97,10
5770,154,62,60,10
5771,154,64,26,10
5772,154,68,536,10
5773,154,69,994,10
5774,154,72,583,10
5775,154,73,1366,10
5776,154,76,357,10
5777,154,83,770,10
5778,154,84,140,10
5779,154,85,24,10
5780,154,87,531,10
5781,154,88,119,10
5782,154,89,313,10
5783,154,90,288,10
5784,154,91,5644,10
5785,154,93,174,10
5786,154,94,2304,10
5787,154,96,2246,10
5788,154,97,279,10
5789,154,98,66,10
5790,154,101,241,10
5791,154,104,153,10
5792,154,107,766,10
5793,154,108,767,10
5794,154,109,294,10
5795,154,114,290,10
5796,154,115,1726,10
5797,154,116,156,10
5798,154,117,106,10
5799,154,119,309,10
5800,154,120,278,10
5801,154,124,452,10
5802,154,125,138,10
5803,154,129,559,10
5804,154,130,40,10
5805,154,132,867,10
5806,154,137,2345,10
5807,154,142,5947,10
5808,154,143,2141,10
5809,154,145,93,10
5810,154,146,78,10
5811,154,151,130,10
5812,154,153,101,10
5813,154,156,164,10
5814,154,158,84,10
5815,156,1,187,10
5816,156,3,47,10
5817,156,4,854,10
5818,156,8,602,10
5819,156,9,32,10
5820,156,14,241,10
5821,156,17,139,10
5822,156,19,368,10
5823,156,24,449,10
5824,156,25,62,10
5825,156,33,97,10
5826,156,35,134,10
5827,156,42,305,10
5828,156,43,57,10
5829,156,46,269,10
5830,156,47,253,10
5831,156,48,410,10
5832,156,53,56,10
5833,156,66,359,10
5834,156,68,126,10
5835,156,69,2005,10
5836,156,73,219,10
5837,156,87,745,10
5838,156,93,53,10
5839,156,94,552,10
5840,156,96,1097,10
5841,156,98,134,10
5842,156,108,590,10
5843,156,109,268,10
5844,156,114,35,10
5845,156,116,298,10
5846,156,129,204,10
5847,156,132,93,10
5848,156,137,219,10
5849,156,142,182,10
5850,156,143,471,10
5851,156,151,77,10
5852,156,154,139,10
5853,157,4,55,10
5854,157,5,12,10
5855,157,8,90,10
5856,157,13,180,10
5857,157,19,15,10
5858,157,20,14,10
5859,157,22,158,10
5860,157,23,45,10
5861,157,33,18,10
5862,157,43,113,10
5863,157,64,76,10
5864,157,69,15,10
5865,157,78,13,10
5866,157,79,122,10
5867,157,83,22,10
5868,157,90,18,10
5869,157,91,17,10
5870,157,92,33,10
5871,157,96,27,10
5872,157,102,256,10
5873,157,104,61,10
5874,157,108,1544,10
5875,157,109,50,10
5876,157,114,29,10
5877,157,115,37,10
5878,157,118,262,10
5879,157,123,27,10
5880,157,128,32,10
5881,157,129,18,10
5882,157,133,38,10
5883,157,137,16,10
5884,157,139,10,10
5885,157,158,109,10
5886,158,1,84,10
5887,158,4,241,10
5888,158,6,134,10
5889,158,8,5127,10
5890,158,9,2862,10
5891,158,13,2952,10
5892,158,14,120,10
5893,158,21,1494,10
5894,158,23,1680,10
5895,158,24,959,10
5896,158,25,99,10
5897,158,29,141,10
5898,158,30,575,10
5899,158,36,99,10
5900,158,41,1252,10
5901,158,42,906,10
5902,158,43,4,10
5903,158,47,381,10
5904,158,49,100,10
5905,158,52,337,10
5906,158,57,97,10
5907,158,60,170,10
5908,158,62,1502,10
5909,158,68,136,10
5910,158,69,1253,10
5911,158,70,50,10
5912,158,72,757,10
5913,158,73,390,10
5914,158,79,1253,10
5915,158,84,2040,10
5916,158,87,5809,10
5917,158,91,1522,10
5918,158,92,1648,10
5919,158,93,627,10
5920,158,94,311,10
5921,158,96,1048,10
5922,158,97,321,10
5923,158,98,2152,10
5924,158,101,277,10
5925,158,104,134,10
5926,158,107,154,10
5927,158,108,1285,10
5928,158,109,632,10
5929,158,114,2838,10
5930,158,116,637,10
5931,158,118,807,10
5932,158,125,930,10
5933,158,128,189,10
5934,158,137,343,10
5935,158,139,1209,10
5936,158,142,550,10
5937,158,143,177,10
5938,158,147,236,10
5939,158,148,164,10
5940,158,153,200,10
5941,158,154,168,10
5942,158,157,186,10
